node1	node2	pearson	greater_fdr
gle2	bni1	-0.0806	1
gle2	caf40	0.0351	0.415007729468599
gle2	bub3	0.1166	0.0016894009216589863
gle2	ctf19	0.0951	0.01692
gle2	elp4	-0.0162	0.9853353786407768
gle2	cin2	-0.0103	0.9484928131416838
gle2	crm1_damp	0.1659	0
gle2	yrb2_damp	-0.0334	1
boi2	deg1	0.0041	0.8591708158995816
boi2	mad1	0.0173	0.7289546321525885
boi2	arc1	0.0232	0.6531992343032159
boi2	mon1	0.3019	0
boi2	soh1	-0.0708	1
boi2	hos2	0.0064	0.8372378029079159
boi2	lst7	0.0295	0.5728934628975265
boi2	srb2	-0.0432	1
boi2	uba4	-1e-4	0.9042318897637794
boi2	mpc2	0.0517	0.28073990755007705
boi2	thp2	-0.0207	1
boi2	iki1	0.0233	0.6592708459214502
boi2	urm1	0.0474	0.34169510869565217
boi2	cap2	0.1283	0
boi2	fis1	0.2275	0
boi2	sds3	-0.0902	1
boi2	mad2	-0.0726	1
boi2	mog1	-0.067	1
boi2	cap1	0.1989	0
boi2	nup100	-0.0439	1
boi2	zrt3	-0.0253	1
boi2	nup133	-0.0107	0.9824941821247893
boi2	dnm1	0.1556	0
boi2	ssa2	-0.0017	0.920897792706334
boi2	pom34	0.0055	0.844142153186931
boi2	dcs1	0.036	0.49390686567164177
boi2	nup2	0.0256	0.6192729200652529
boi2	arc18	0.0756	0.08632477064220184
boi2	ctf3	-0.08	1
boi2	cdc73	-0.0861	1
boi2	ypt7	0.1638	0
boi2	nup188	0.0502	0.3030061224489796
boi2	sub1	-0.0837	1
boi2	pom152	-0.0433	1
boi2	cin4	0.2449	0
boi2	nup53	0.0018	0.8842836363636364
boi2	sap30	-0.0766	1
boi2	pho23	-0.0418	1
boi2	bni1	0.2474	0
boi2	caf40	-0.0055	0.9472583901773534
boi2	bub3	-0.0775	1
boi2	ctf19	-0.0753	1
boi2	elp4	-0.0122	0.9910134390651086
boi2	cin2	0.1616	0
boi2	crm1_damp	0.0954	0.016384357541899444
boi2	yrb2_damp	0.1048	0.007969565217391304
deg1	mad1	-0.0129	0.9415019485580671
deg1	arc1	0.1817	0
deg1	mon1	0.0313	0.43303269230769237
deg1	soh1	0.1813	0
deg1	hos2	-0.0145	0.956292609699769
deg1	lst7	0.1453	0
deg1	srb2	0.0881	0.03581182519280206
deg1	uba4	0.0158	0.6301446666666667
deg1	mpc2	0.1125	0.00362970297029703
deg1	thp2	-0.1193	1
deg1	iki1	0.0326	0.43705846833578793
deg1	urm1	0.0831	0.0430239608801956
deg1	cap2	0.0125	0.6760398520084566
deg1	fis1	0.0405	0.32770852173913045
deg1	sds3	0.1188	0.0019816216216216216
deg1	mad2	0.0319	0.4361322509225093
deg1	mog1	0.0494	0.23948173374613002
deg1	cap1	-0.0621	1
deg1	nup100	0.0743	0.0700327485380117
deg1	zrt3	0.1269	0
deg1	nup133	0.066	0.11234516129032258
deg1	dnm1	0.0636	0.1222
deg1	ssa2	0.0175	0.6024954934398175
deg1	pom34	0.0526	0.19788068181818183
deg1	dcs1	-0.0606	1
deg1	nup2	-0.0379	1
deg1	arc18	0.006	0.7579847276264592
deg1	ctf3	-0.0141	0.9532165959089154
deg1	cdc73	0.0621	0.12961153846153847
deg1	ypt7	-0.0037	0.8500508287292817
deg1	nup188	-0.0561	1
deg1	sub1	-0.1378	1
deg1	pom152	0.0012	0.8093245901639344
deg1	cin4	0.0616	0.14704285714285714
deg1	nup53	0.087	0.03581182519280206
deg1	sap30	0.127	0
deg1	pho23	0.1555	0
deg1	bni1	0.1748	0
deg1	caf40	0.0053	0.7683992318771004
deg1	bub3	0.0152	0.6397371428571428
deg1	ctf19	-0.0231	1
deg1	elp4	0.2271	0
deg1	cin2	0.0556	0.18018567961165047
deg1	crm1_damp	-0.0097	0.9185529599999999
deg1	yrb2_damp	0.0324	0.41009491525423725
mad1	arc1	-0.016	1
mad1	mon1	0.0641	0.15828590604026846
mad1	soh1	0.0117	0.8383838082901555
mad1	hos2	0.1889	0
mad1	lst7	0.0258	0.64296
mad1	srb2	0.0052	0.9246162162162161
mad1	uba4	-0.0583	1
mad1	mpc2	-0.0403	1
mad1	thp2	0.0057	0.9182110851808636
mad1	iki1	-0.0831	1
mad1	urm1	-0.0483	1
mad1	cap2	-0.0739	1
mad1	fis1	0.1007	0.01486216216216216
mad1	sds3	-0.0558	1
mad1	mad2	0.7995	0
mad1	mog1	0.0121	0.8412605042016806
mad1	cap1	-0.0277	1
mad1	nup100	0.0368	0.5072907894736842
mad1	zrt3	-0.0106	1
mad1	nup133	0.0337	0.5449059535822401
mad1	dnm1	0.068	0.13986398104265402
mad1	ssa2	-0.0282	1
mad1	pom34	0.0188	0.7480804428044282
mad1	dcs1	-0.0175	1
mad1	nup2	0.0783	0.07511376146788992
mad1	arc18	-0.0792	1
mad1	ctf3	0.2112	0
mad1	cdc73	-0.0661	1
mad1	ypt7	-0.0075	1
mad1	nup188	0.0973	0.018640677966101693
mad1	sub1	-0.0757	1
mad1	pom152	0.0013	0.9679909978308026
mad1	cin4	0.0881	0.04663462897526501
mad1	nup53	0.022	0.7139796453353893
mad1	sap30	0.0026	0.9520200999444753
mad1	pho23	-0.0515	1
mad1	bni1	-0.0586	1
mad1	caf40	-0.0166	1
mad1	bub3	0.477	0
mad1	ctf19	0.2423	0
mad1	elp4	-0.0853	1
mad1	cin2	0.2162	0
mad1	crm1_damp	0.0408	0.4137955786736021
mad1	yrb2_damp	-0.0488	1
arc1	mon1	0.0352	0.44143033707865165
arc1	soh1	0.042	0.34919935275080904
arc1	hos2	-0.0358	1
arc1	lst7	0.1119	0.004096089385474861
arc1	srb2	-0.0012	0.9679294964028777
arc1	uba4	0.0882	0.030815652173913043
arc1	mpc2	-0.0131	1
arc1	thp2	0.0361	0.44457089552238804
arc1	iki1	0.0819	0.05969862385321101
arc1	urm1	0.0841	0.0439545918367347
arc1	cap2	-0.0092	1
arc1	fis1	0.0911	0.026185714285714284
arc1	sds3	-0.0148	1
arc1	mad2	-0.0569	1
arc1	mog1	0.1029	0.011411673151750974
arc1	cap1	-0.0662	1
arc1	nup100	-0.0092	1
arc1	zrt3	0.0691	0.10854235294117648
arc1	nup133	0.1002	0.01240375939849624
arc1	dnm1	0.0645	0.13651363636363636
arc1	ssa2	0.0363	0.4347566197183098
arc1	pom34	-0.0027	0.9832551307847083
arc1	dcs1	0.0632	0.1660617554858934
arc1	nup2	0.1157	0.0023202531645569622
arc1	arc18	0.1485	0
arc1	ctf3	-0.0669	1
arc1	cdc73	-0.0076	1
arc1	ypt7	0.0229	0.6620768539325842
arc1	nup188	0.0501	0.2728081180811808
arc1	sub1	0.0696	0.1128
arc1	pom152	-0.0205	1
arc1	cin4	0.0357	0.46713016453382084
arc1	nup53	0.1201	0.0023202531645569622
arc1	sap30	-0.0749	1
arc1	pho23	0.0157	0.753366601178782
arc1	bni1	0.2284	0
arc1	caf40	0.0355	0.4750497277676951
arc1	bub3	-0.0599	1
arc1	ctf19	-0.0382	1
arc1	elp4	0.0881	0.035960762942779285
arc1	cin2	-0.0763	1
arc1	crm1_damp	0.1692	0
arc1	yrb2_damp	0.0488	0.25315089514066497
mon1	soh1	-0.0166	1
mon1	hos2	-0.0871	1
mon1	lst7	0.1208	0.0017540669856459332
mon1	srb2	0.0041	0.8236644776119403
mon1	uba4	0.0526	0.20740748299319728
mon1	mpc2	0.0444	0.2906538238141336
mon1	thp2	0.0215	0.5886253521126761
mon1	iki1	-0.0429	1
mon1	urm1	0.0911	0.022617994858611823
mon1	cap2	0.1264	0
mon1	fis1	0.1615	0
mon1	sds3	-0.0285	1
mon1	mad2	-0.0202	1
mon1	mog1	0.0268	0.5232796680497925
mon1	cap1	0.1809	0
mon1	nup100	0.0588	0.15611863117870722
mon1	zrt3	0.0337	0.4234711217183771
mon1	nup133	0.0488	0.2459275
mon1	dnm1	0.1789	0
mon1	ssa2	0.0949	0.014398187311178248
mon1	pom34	-0.0091	0.956218901660281
mon1	dcs1	0.0455	0.2988662857142857
mon1	nup2	0.0154	0.6673781522370714
mon1	arc18	0.0873	0.025617831325301203
mon1	ctf3	-0.0478	1
mon1	cdc73	-0.0958	1
mon1	ypt7	0.4534	0
mon1	nup188	0.0744	0.06784056939501779
mon1	sub1	-0.0479	1
mon1	pom152	-0.0419	1
mon1	cin4	0.2402	0
mon1	nup53	-0.0446	1
mon1	sap30	-0.0589	1
mon1	pho23	-0.059	1
mon1	bni1	0.2347	0
mon1	caf40	0.0616	0.14919767441860465
mon1	bub3	-0.0511	1
mon1	ctf19	-0.0243	1
mon1	elp4	0.014	0.6948179966044141
mon1	cin2	0.1906	0
mon1	crm1_damp	0.0817	0.02766792452830189
mon1	yrb2_damp	0.1114	0.0017540669856459332
K101R	cdc24-h	-0.075	1
K101R	cdc24-11	-0.1053	1
K101R	cdc24-1	-0.069	1
soh1	hos2	0.2241	0
soh1	lst7	-0.0039	0.799417943628424
soh1	srb2	0.6376	0
soh1	uba4	0.0676	0.07486901408450704
soh1	mpc2	0.0417	0.2524822429906542
soh1	thp2	0.1025	0.005981818181818181
soh1	iki1	0.0142	0.5951483059051307
soh1	urm1	0.0705	0.06661390243902439
soh1	cap2	-0.0471	1
soh1	fis1	9e-4	0.7508693210393964
soh1	sds3	0.2315	0
soh1	mad2	0.0534	0.16293333333333335
soh1	mog1	0.1581	0
soh1	cap1	-0.1376	1
soh1	nup100	0.0804	0.034887915407854984
soh1	zrt3	0.1474	0
soh1	nup133	0.1811	0
soh1	dnm1	0.0012	0.7469147540983606
soh1	ssa2	0.0417	0.24989412617839016
soh1	pom34	0.0639	0.08984507658643326
soh1	dcs1	0.0226	0.484965
soh1	nup2	0.0767	0.04183737517831669
soh1	arc18	-0.0403	1
soh1	ctf3	-0.0162	0.9237468988030467
soh1	cdc73	0.2457	0
soh1	ypt7	0.0113	0.6271060975609757
soh1	nup188	0.1608	0
soh1	sub1	0.1215	0.0011564668769716087
soh1	pom152	0.0985	0.00934012738853503
soh1	cin4	0.0828	0.03353048780487805
soh1	nup53	0.1968	0
soh1	sap30	0.2604	0
soh1	pho23	0.2753	0
soh1	bni1	-0.0021	0.7816834077079107
soh1	caf40	-0.0169	0.9237468988030467
soh1	bub3	0.0916	0.016173529411764705
soh1	ctf19	0.0653	0.09244350649350651
soh1	elp4	0.0624	0.10795582822085889
soh1	cin2	0.026	0.4333669477234401
soh1	crm1_damp	0.043	0.21448498845265587
soh1	yrb2_damp	-0.0147	0.9190458333333332
mcd1-73	mps1-3796	0.3125	0
mcd1-73	mps1-417	0.3238	0
mcd1-73	gle1-2	0.0182	0.8494030571198713
mcd1-73	gle1-4	-0.0457	1
mcd1-73	yrb1-51	0.0403	0.5194306068601583
mcd1-73	scc2-4	0.5862	0
mcd1-73	frq1-1	-0.037	1
mcd1-73	rba50-5001	0.0349	0.6141079768786127
mcd1-73	ntf2-h104y	-0.0021	1
mcd1-73	ntf2-5001	-0.031	1
mcd1-73	scc4-4	0.2729	0
mcd1-73	pab1-5001	0.0872	0.049816724738675953
mcd1-73	pab1-5002	0.0431	0.4854972972972973
mcd1-73	smc1-2	0.5412	0
mcd1-73	smc1-259	0.6163	0
mcd1-73	tub2-430	0.0969	0.02300836820083682
mcd1-73	act1-3	-0.1195	1
mcd1-73	act1-119	-0.0929	1
mcd1-73	act1-155	-0.0876	1
mcd1-73	act1-125	-0.0138	1
mcd1-73	act1-136	-0.0245	1
mcd1-73	act1-112	-0.14	1
mcd1-73	act1-124	-0.0487	1
mcd1-73	act1-121	-0.145	1
mcd1-73	nup145-r4	0.0458	0.458114623338257
mcd1-73	spc105-15	0.4311	0
mcd1-73	spc105-4	0.303	0
mcd1-73	srm1-g282s	0.1125	0.007368844221105528
mcd1-73	srm1-ts	0.1214	0.0021952095808383237
mcd1-73	cdc20-1	0.0437	0.4860423131170663
mcd1-73	ceg1-ts	0.0477	0.4345304747320061
mcd1-73	ceg1-34	0.1035	0.016293333333333333
mcd1-73	cse1-5002	0.1055	0.011880555555555556
mcd1-73	nup57-5001	-0.0308	1
mcd1-73	nup57-e17	0.0563	0.32660727272727275
mcd1-73	med6-ts	-0.0824	1
mcd1-73	med6-5001	-0.0406	1
mcd1-73	irr1-1	0.0136	0.9060446209386281
mcd1-73	arc15-10	-0.0234	1
mcd1-73	rho3-1	-0.0303	1
mcd1-73	cct2-5001	0.0034	1
mcd1-73	dsn1-7	0.2773	0
mcd1-73	dsn1-8	0.3295	0
mcd1-73	nup82-5005	0.0502	0.38872756933115826
mcd1-73	nup82-5004	0.0469	0.4409259146341464
mcd1-73	smc3-1	0.5095	0
mcd1-73	smc3-42	0.7795	0
mcd1-73	nnf1-77	0.1821	0
mcd1-73	cof1-8	-0.1001	1
mcd1-73	ssl1-t242i	0.0139	0.9035312910284463
mcd1-73	smc4-1	0.0724	0.13312845528455286
mcd1-73	kap95-e126k	0.162	0
mcd1-73	med11-ts	0.0612	0.2697341463414634
mcd1-73	rna1-1	0.0522	0.3817738410596026
mcd1-73	rna1-s116f	0.0515	0.3817738410596026
mcd1-73	srp1-5001	0.106	0.011880555555555556
mcd1-73	med7-141	0.023	0.7875945566286215
mcd1-73	med7-163	-0.0496	1
mcd1-73	dbp5-1	0.0469	0.44904377811094454
mcd1-73	mex67-ts5	0.0434	0.4938916666666667
mcd1-73	ipl1-2	0.3477	0
mcd1-73	cet1-2	0.0043	1
mcd1-73	cet1-15	0.0465	0.44904377811094454
mcd1-73	nsl1-6	0.1865	0
mcd1-73	tfb4-5001	-0.0108	1
mcd1-73	sgv1-23	-0.0012	1
mcd1-73	sgv1-80	-0.0117	1
mcd1-73	sgv1-35	-0.0664	1
mcd1-73	nup60	0.1704	0
mcd1-73	rxt2	-0.0939	1
mcd1-73	sus1	0.0444	0.47420633093525183
mcd1-73	ccz1	-0.0981	1
mcd1-73	ypt10	0.0261	0.7438810150375941
mcd1-73	rxt3	-0.0813	1
mcd1-73	asm4	-0.007	1
mcd1-73	nup84	0.0546	0.31509981515711644
mcd1-73	nup42	0.0315	0.6625156862745097
mcd1-73	ume6	0.0256	0.7438810150375941
mcd1-73	chl4	0.2219	0
mcd1-73	sum1	-0.0171	1
mcd1-73	mcm21	0.2128	0
mcd1-73	nup157	0.002	1
mcd1-73	gle2	0.1739	0
mcd1-73	boi2	-0.0602	1
mcd1-73	deg1	-0.015	1
mcd1-73	mad1	0.4131	0
mcd1-73	arc1	0.0049	1
mcd1-73	mon1	-0.0895	1
mcd1-73	soh1	-0.0714	1
mcd1-73	hos2	0.0122	0.9214052112676056
mcd1-73	lst7	0.0242	0.7761738503155997
mcd1-73	srb2	-0.0132	1
mcd1-73	uba4	-0.0723	1
mcd1-73	mpc2	-0.0977	1
mcd1-73	thp2	-0.0491	1
mcd1-73	iki1	-0.033	1
mcd1-73	urm1	-0.0148	1
mcd1-73	cap2	-0.0831	1
mcd1-73	fis1	-0.0075	1
mcd1-73	sds3	-0.0636	1
mcd1-73	mad2	0.4382	0
mcd1-73	mog1	-0.0292	1
hos2	lst7	-0.1277	1
hos2	srb2	0.1844	0
hos2	uba4	0.0069	0.8205895135135135
hos2	mpc2	0.0045	0.8524600418410042
hos2	thp2	0.0858	0.026675675675675678
hos2	iki1	0.0407	0.33818850000000006
hos2	urm1	-0.0068	0.983729682466636
hos2	cap2	-0.1132	1
hos2	fis1	0.0243	0.5467396551724137
hos2	sds3	0.0861	0.028257200811359028
hos2	mad2	0.115	0.0024604026845637585
hos2	mog1	0.0636	0.1217263565891473
hos2	cap1	-0.0818	1
hos2	nup100	-0.0139	1
hos2	zrt3	0.007	0.818548132106118
hos2	nup133	0.1717	0
hos2	dnm1	-0.0107	1
hos2	ssa2	0.0345	0.39595102040816327
hos2	pom34	-0.0357	1
hos2	dcs1	-0.0705	1
hos2	nup2	0.0546	0.16753225806451613
hos2	arc18	-0.032	1
hos2	ctf3	0.0573	0.14850694444444446
hos2	cdc73	0.3977	0
hos2	ypt7	-0.0414	1
hos2	nup188	0.2582	0
hos2	sub1	0.09	0.02170657894736842
hos2	pom152	0.0299	0.4636796573875803
hos2	cin4	0.1216	0.0013000000000000002
hos2	nup53	0.0441	0.29082955145118733
hos2	sap30	0.1519	0
hos2	pho23	0.0904	0.020457589285714284
hos2	bni1	-0.1162	1
hos2	caf40	-0.0387	1
hos2	bub3	0.0826	0.03666
hos2	ctf19	0.025	0.541601464713715
hos2	elp4	0.0306	0.46048536585365857
hos2	cin2	0.0251	0.5346659517426273
hos2	crm1_damp	-0.0595	1
hos2	yrb2_damp	-0.0232	1
mcd1-73	cap1	-0.1031	1
mcd1-73	nup100	-0.0568	1
mcd1-73	zrt3	-0.0813	1
mcd1-73	nup133	0.0224	0.7968591623036648
mcd1-73	dnm1	-0.0213	1
mcd1-73	ssa2	0.0256	0.7438810150375941
mcd1-73	pom34	0.0437	0.4771037142857143
mcd1-73	dcs1	-0.0019	1
mcd1-73	nup2	-0.043	1
mcd1-73	arc18	-0.0682	1
mcd1-73	ctf3	0.2257	0
mcd1-73	cdc73	-0.0554	1
mcd1-73	ypt7	-0.0984	1
mcd1-73	nup188	-0.0196	1
mcd1-73	sub1	0.0424	0.508016935483871
mcd1-73	pom152	-0.0179	1
mcd1-73	cin4	-0.0298	1
mcd1-73	nup53	-0.0769	1
mcd1-73	sap30	-0.0298	1
mcd1-73	pho23	-0.0121	1
mcd1-73	bni1	-0.1272	1
mcd1-73	caf40	-0.0714	1
mcd1-73	bub3	0.30620000000000003	0
mcd1-73	ctf19	0.1029	0.017686842105263157
mcd1-73	elp4	-0.0458	1
mcd1-73	cin2	0.0976	0.02575289256198347
mcd1-73	crm1_damp	-0.0717	1
mcd1-73	yrb2_damp	-0.0437	1
K101R	cmd1-8	-0.0175	1
K101R	med8-51	0.1009	0.022122413793103448
K101R	mcd1-73	0.0974	0.03332727272727273
K101R	mps1-3796	0.1024	0.022122413793103448
K101R	mps1-417	0.0715	0.21291615720524015
K101R	gle1-2	0.0724	0.19920273972602742
K101R	gle1-4	0.0894	0.0656597014925373
K101R	yrb1-51	0.1912	0
K101R	scc2-4	0.1919	0
K101R	frq1-1	-0.0452	1
K101R	rba50-5001	0.0619	0.3134695652173913
K101R	ntf2-h104y	0.3389	0
K101R	ntf2-5001	0.255	0
K101R	scc4-4	0.0389	0.8127120921305183
K101R	pab1-5001	0.0946	0.03055
K101R	pab1-5002	0.04	0.750507296137339
K101R	smc1-2	0.1243	0
K101R	smc1-259	0.1774	0
K101R	tub2-430	-0.0409	1
K101R	act1-3	-0.0743	1
K101R	act1-119	-0.0444	1
K101R	act1-155	-0.0495	1
K101R	act1-125	-0.0877	1
K101R	act1-136	-0.1131	1
K101R	act1-112	-0.0869	1
K101R	act1-124	-0.0669	1
K101R	act1-121	-0.021	1
K101R	nup145-r4	0.1438	0
K101R	spc105-15	0.2414	0
K101R	spc105-4	0.1472	0
K101R	srm1-g282s	0.2359	0
K101R	srm1-ts	0.3197	0
K101R	cdc20-1	0.041	0.7419475054229935
K101R	ceg1-ts	0.0628	0.3052728624535316
K101R	ceg1-34	-0.0076	1
K101R	cse1-5002	0.0869	0.06788888888888889
K101R	nup57-5001	0.1714	0
K101R	nup57-e17	0.2317	0
K101R	med6-ts	-0.0341	1
K101R	med6-5001	0.069	0.20735294117647063
K101R	irr1-1	0.025	1
K101R	arc15-10	-0.0509	1
K101R	rho3-1	-0.0355	1
K101R	cct2-5001	-0.0411	1
K101R	dsn1-7	0.2615	0
K101R	dsn1-8	0.2207	0
K101R	nup82-5005	0.038	0.795140275049116
K101R	nup82-5004	0.2032	0
K101R	smc3-1	0.2095	0
K101R	smc3-42	0.1347	0
K101R	nnf1-77	0.1666	0
K101R	cof1-8	-0.0113	1
K101R	ssl1-t242i	-0.0024	1
K101R	smc4-1	0.048	0.5699407999999999
K101R	kap95-e126k	0.2449	0
K101R	med11-ts	0.1523	0
K101R	rna1-1	0.0371	0.826727374301676
K101R	rna1-s116f	0.0042	1
K101R	srp1-5001	0.1149	0.00362970297029703
K101R	med7-141	-0.0089	1
K101R	med7-163	0.0066	1
K101R	dbp5-1	0.1026	0.016513513513513513
K101R	mex67-ts5	0.2171	0
K101R	ipl1-2	0.0383	0.7864043737574552
K101R	cet1-2	0.0178	1
K101R	cet1-15	0.0083	1
K101R	nsl1-6	0.2137	0
K101R	tfb4-5001	-0.0045	1
K101R	sgv1-23	0.083	0.10673164556962025
K101R	sgv1-80	0.0606	0.34763793103448276
K101R	sgv1-35	0.0771	0.14544456521739133
K101R	nup60	0.0626	0.2860917647058824
K101R	rxt2	-0.0529	1
K101R	sus1	0.0744	0.15604
K101R	ccz1	-0.0145	1
K101R	ypt10	-0.0166	1
K101R	rxt3	0.0375	0.8130465909090909
K101R	asm4	0.1937	0
K101R	nup84	0.0083	1
K101R	nup42	0.1327	0
K101R	ume6	-0.0209	1
K101R	chl4	0.1085	0.013577777777777777
K101R	sum1	-0.0243	1
K101R	mcm21	0.0601	0.357841638225256
K101R	nup157	0.155	0
K101R	gle2	0.1668	0
K101R	boi2	-0.0189	1
K101R	deg1	-0.0608	1
K101R	mad1	0.136	0
K101R	arc1	-0.0484	1
K101R	mon1	-0.0614	1
K101R	soh1	0.0212	1
K101R	hos2	0.0298	0.9295334341906203
K101R	lst7	-0.0895	1
lst7	srb2	-0.0994	1
lst7	uba4	0.0869	0.024841478439425052
lst7	mpc2	0.0313	0.4080265486725664
lst7	thp2	-0.1086	1
lst7	iki1	0.038	0.3424991964937911
lst7	urm1	-0.0599	1
lst7	cap2	0.0232	0.5306696179502729
lst7	fis1	-0.0114	0.9694364315352696
lst7	sds3	0.0872	0.026596470588235298
lst7	mad2	0.0402	0.31000506912442394
lst7	mog1	-0.0568	1
lst7	cap1	0.0563	0.15363734439834023
lst7	nup100	0.021	0.5610781527531084
lst7	zrt3	0.1779	0
lst7	nup133	-0.0807	1
lst7	dnm1	-0.0669	1
lst7	ssa2	-8e-4	0.8524453467153286
lst7	pom34	0.0074	0.759226369168357
lst7	dcs1	-0.016	1
lst7	nup2	-0.104	1
lst7	arc18	0.0688	0.07762704918032787
lst7	ctf3	0.0146	0.6503287356321839
lst7	cdc73	-0.1366	1
lst7	ypt7	0.005	0.7885222929936306
lst7	nup188	-0.0065	0.9209513443191675
lst7	sub1	-0.0698	1
lst7	pom152	-0.1379	1
lst7	cin4	0.056	0.16707223340040242
lst7	nup53	-0.1194	1
lst7	sap30	0.0945	0.016476404494382025
lst7	pho23	0.1325	0
lst7	bni1	0.1701	0
lst7	caf40	0.0974	0.015346046511627907
lst7	bub3	0	0.8449868263473053
lst7	ctf19	0.0656	0.10397457212713936
lst7	elp4	0.1296	0
lst7	cin2	0.0577	0.14509642105263157
lst7	crm1_damp	0.0597	0.10345766871165643
lst7	yrb2_damp	0.116	0.00156
mps1-3796	mps1-417	0.5629	0
mps1-3796	gle1-2	0.0558	0.19138355184743744
mps1-3796	gle1-4	0.1142	0.0029095238095238098
mps1-3796	yrb1-51	0.1669	0
mps1-3796	scc2-4	0.4117	0
mps1-3796	frq1-1	-0.0827	1
mps1-3796	rba50-5001	0.1839	0
mps1-3796	ntf2-h104y	0.0868	0.034666666666666665
mps1-3796	ntf2-5001	0.0921	0.02327619047619047
mps1-3796	scc4-4	0.2911	0
mps1-3796	pab1-5001	0.0742	0.07795887521968366
mps1-3796	pab1-5002	0.002	0.8399852672123255
mps1-3796	smc1-2	0.3267	0
mps1-3796	smc1-259	0.3932	0
mps1-3796	tub2-430	0.0847	0.04036719101123596
mps1-3796	act1-3	-0.0323	1
mps1-3796	act1-119	-0.0896	1
mps1-3796	act1-155	-0.0798	1
mps1-3796	act1-125	-0.1047	1
mps1-3796	act1-136	0.0194	0.6227945021380574
mps1-3796	act1-112	-0.0497	1
mps1-3796	act1-124	-0.0536	1
mps1-3796	act1-121	-0.0203	1
mps1-3796	nup145-r4	0.1412	0
mps1-3796	spc105-15	0.4906	0
mps1-3796	spc105-4	0.3553	0
mps1-3796	srm1-g282s	0.1039	0.011638095238095237
mps1-3796	srm1-ts	0.0927	0.026592746113989638
mps1-3796	cdc20-1	0.023	0.5760520565552699
mps1-3796	ceg1-ts	-0.0312	1
mps1-3796	ceg1-34	0.0696	0.10919999999999999
mps1-3796	cse1-5002	0.0832	0.04688176100628931
mps1-3796	nup57-5001	0.0361	0.42387216494845364
mps1-3796	nup57-e17	0.0115	0.737
mps1-3796	med6-ts	0.0364	0.4066688417618271
mps1-3796	med6-5001	0.0726	0.08658391959798994
mps1-3796	irr1-1	0.0152	0.6867414746543778
mps1-3796	arc15-10	-0.1318	1
mps1-3796	rho3-1	-0.0815	1
mps1-3796	cct2-5001	-0.0096	0.9430585427135678
mps1-3796	dsn1-7	0.4653	0
mps1-3796	dsn1-8	0.3365	0
mps1-3796	nup82-5005	0.0161	0.6749210987726476
mps1-3796	nup82-5004	0.0908	0.029850381679389314
mps1-3796	smc3-1	0.5052	0
mps1-3796	smc3-42	0.3651	0
mps1-3796	nnf1-77	0.3934	0
mps1-3796	cof1-8	-0.1475	1
mps1-3796	ssl1-t242i	0.0862	0.03783715596330275
mps1-3796	smc4-1	0.1198	0.001593913043478261
mps1-3796	kap95-e126k	0.0879	0.033247732696897375
mps1-3796	med11-ts	0.0611	0.1706188679245283
mps1-3796	rna1-1	0.0641	0.14950174966352625
mps1-3796	rna1-s116f	0.0982	0.018746590909090907
mps1-3796	srp1-5001	0.0775	0.06801484230055659
mps1-3796	med7-141	0.0874	0.03733888888888889
mps1-3796	med7-163	0.0869	0.03783715596330275
mps1-3796	dbp5-1	0.1174	0.0029095238095238098
mps1-3796	mex67-ts5	0.0344	0.43462593167701863
mps1-3796	ipl1-2	0.304	0
mps1-3796	cet1-2	0.0797	0.06276420233463036
mps1-3796	cet1-15	0.1252	0.001593913043478261
mps1-3796	nsl1-6	0.2528	0
mps1-3796	tfb4-5001	0.0951	0.023992146596858638
mps1-3796	sgv1-23	-0.1183	1
mps1-3796	sgv1-80	0.0974	0.02025414364640884
mps1-3796	sgv1-35	0.0628	0.15614444444444442
mps1-3796	nup60	0.2139	0
mps1-3796	rxt2	0.0905	0.03234705882352941
mps1-3796	sus1	0.076	0.07332000000000001
mps1-3796	ccz1	0.0428	0.33525256525652564
mps1-3796	ypt10	0.015	0.6867414746543778
mps1-3796	rxt3	-0.0611	1
mps1-3796	asm4	0.0435	0.30940488721804515
mps1-3796	nup84	0.1235	0.001593913043478261
mps1-3796	nup42	0.0827	0.04270285714285714
mps1-3796	ume6	0.0816	0.0446295652173913
mps1-3796	chl4	0.283	0
mps1-3796	sum1	0.005	0.8101566132264528
mps1-3796	mcm21	0.3203	0
mps1-3796	nup157	0.0362	0.40292972972972974
mps1-3796	gle2	0.0577	0.1769004987531172
mps1-3796	boi2	-0.0692	1
mps1-3796	deg1	0.0922	0.023992146596858638
mps1-3796	mad1	0.4925	0
mps1-3796	arc1	-0.0904	1
mps1-3796	mon1	0.0288	0.4992054890921886
mps1-3796	soh1	0.1648	0
mps1-3796	hos2	0.0781	0.06538975332068311
mps1-3796	lst7	-0.0135	0.9712903590157322
mps1-3796	srb2	0.1118	0.007664111498257839
mps1-3796	uba4	-0.0745	1
mps1-3796	mpc2	-0.0493	1
mps1-3796	thp2	0.0566	0.19054419161676647
mps1-3796	iki1	-0.0868	1
mps1-3796	urm1	-0.0034	0.8922687949640288
mps1-3796	cap2	-0.0618	1
mps1-3796	fis1	-0.0113	0.9556060131795717
mps1-3796	sds3	0.0628	0.1495924832214765
mps1-3796	mad2	0.497	0
mps1-3796	mog1	0.03	0.49167222222222223
mps1-3796	cap1	-0.1167	1
mps1-3796	nup100	0.0491	0.2604789473684211
mps1-3796	zrt3	0.1034	0.009584313725490196
mps1-3796	nup133	0.1631	0
