node1	node2	pearson	greater_fdr
mpc2	pho23	0.11	0.0032829850746268654
thp2	fis1	0.1044	0.00623469387755102
thp2	sds3	0.1593	0
thp2	mog1	0.1173	0.0015870129870129872
thp2	zrt3	0.0821	0.03516367346938776
thp2	nup133	0.2401	0
thp2	pom34	0.187	0
thp2	dcs1	0.1232	0.0015870129870129872
thp2	nup2	0.2862	0
thp2	nup188	0.3211	0
thp2	sub1	0.1696	0
thp2	pom152	0.2491	0
thp2	nup53	0.2216	0
thp2	sap30	0.1513	0
thp2	caf40	0.1155	0.0028752941176470592
thp2	crm1_damp	0.2224	0
iki1	urm1	0.3479	0
iki1	zrt3	0.1257	0.001347794117647059
iki1	ssa2	0.0858	0.02550776699029126
iki1	arc18	0.1689	0
iki1	cdc73	0.1014	0.00836986301369863
iki1	caf40	0.1285	0.001347794117647059
iki1	elp4	0.6606	0
iki1	cin2	0.0915	0.020185790408525757
iki1	crm1_damp	0.0729	0.048149024707412225
iki1	yrb2_damp	0.0961	0.009123529411764707
urm1	sds3	0.1088	0.003436875
urm1	arc18	0.2067	0
urm1	cdc73	0.127	0
urm1	ypt7	0.2021	0
urm1	bni1	0.1855	0
urm1	caf40	0.1718	0
urm1	elp4	0.3264	0
urm1	cin2	0.0803	0.03790462962962963
cap2	fis1	0.1313	0
cap2	cap1	0.4717	0
cap2	dnm1	0.1276	0
cap2	ssa2	0.0944	0.019780575539568346
cap2	arc18	0.1479	0
cap2	ypt7	0.1338	0
cap2	bni1	0.2071	0
cap2	caf40	0.094	0.027688821752265863
cap2	cin2	0.1332	0
cap2	crm1_damp	0.1408	0
fis1	cap1	0.1261	0
fis1	dnm1	0.3278	0
fis1	dcs1	0.0968	0.018640677966101693
fis1	ypt7	0.1286	0
fis1	cin4	0.1832	0
fis1	nup53	0.0915	0.02605279187817259
fis1	bni1	0.2314	0
fis1	cin2	0.1268	0
fis1	crm1_damp	0.1515	0
fis1	yrb2_damp	0.0854	0.02469326424870466
sds3	nup100	0.117	0.0017882926829268294
sds3	zrt3	0.1693	0
sds3	pom34	0.0861	0.03367716535433071
sds3	cdc73	0.1658	0
sds3	sub1	0.0846	0.04182087378640777
sds3	nup53	0.1127	0.0046210084033613446
sds3	sap30	0.7675	0
sds3	pho23	0.5856	0
sds3	crm1_damp	0.1172	0.0017882926829268294
mad2	dnm1	0.0908	0.0312
mad2	ctf3	0.2617	0
mad2	bub3	0.5151	0
mad2	ctf19	0.319	0
mad2	cin2	0.2316	0
mog1	nup100	0.0947	0.019422516556291392
mog1	nup133	0.1369	0
mog1	pom34	0.3343	0
mog1	nup2	0.3933	0
mog1	nup188	0.3274	0
mog1	sub1	0.2342	0
mog1	pom152	0.3465	0
mog1	nup53	0.3272	0
mog1	crm1_damp	0.2583	0
cap1	dnm1	0.0786	0.04725405405405406
cap1	arc18	0.2346	0
cap1	ypt7	0.2486	0
cap1	bni1	0.2198	0
cap1	caf40	0.0827	0.046686012526096034
cap1	cin2	0.2611	0
nup100	nup133	0.0972	0.011222448979591836
nup100	dnm1	0.1991	0
nup100	ypt7	0.0854	0.03318694736842105
nup100	nup188	0.1362	0
nup100	pom152	0.1776	0
nup100	nup53	0.1879	0
nup100	pho23	0.1013	0.010511827956989248
nup100	caf40	0.0812	0.04747338129496403
nup100	crm1_damp	0.2133	0
zrt3	ssa2	0.1014	0.00564
zrt3	sap30	0.1015	0.007033093525179857
zrt3	pho23	0.1023	0.006383582089552239
zrt3	bni1	0.0811	0.03332727272727273
zrt3	elp4	0.1453	0
zrt3	crm1_damp	0.1768	0
nup133	pom34	0.2573	0
nup133	nup2	0.2324	0
nup133	nup188	0.2652	0
nup133	pom152	0.2704	0
nup133	nup53	0.2231	0
nup133	bub3	0.0942	0.02252150170648464
nup133	ctf19	0.0881	0.038930973451327434
nup133	crm1_damp	0.1295	0
dnm1	ypt7	0.1236	0.002106896551724138
dnm1	cin4	0.1369	0
dnm1	bni1	0.2003	0
dnm1	cin2	0.168	0
dnm1	crm1_damp	0.2121	0
ssa2	ypt7	0.0914	0.027893478260869565
ssa2	elp4	0.1018	0.014100000000000001
ssa2	crm1_damp	0.1181	0
pom34	nup2	0.2453	0
pom34	nup188	0.1953	0
pom34	pom152	0.5975	0
pom34	nup53	0.2394	0
pom34	crm1_damp	0.1838	0
dcs1	sub1	0.0919	0.03999272727272727
dcs1	caf40	0.1601	0
dcs1	yrb2_damp	0.1053	0.013015384615384614
nup2	nup188	0.3409	0
nup2	sub1	0.1284	0
nup2	pom152	0.3352	0
nup2	nup53	0.3119	0
nup2	crm1_damp	0.2498	0
arc18	ypt7	0.1363	0
arc18	bni1	0.4518	0
arc18	caf40	0.1021	0.0117
arc18	elp4	0.1799	0
arc18	yrb2_damp	0.0888	0.022709734513274335
gle1-2	gle1-4	0.4267	0
gle1-2	yrb1-51	0.1407	0
gle1-2	ntf2-h104y	0.1363	0
gle1-2	ntf2-5001	0.1702	0
gle1-2	pab1-5002	0.0992	0.037281355932203386
gle1-2	nup145-r4	0.2205	0
gle1-2	srm1-g282s	0.1032	0.0321578947368421
gle1-2	nup57-5001	0.141	0
gle1-2	nup57-e17	0.1208	0.01128
gle1-2	nup82-5004	0.2982	0
gle1-2	kap95-e126k	0.1235	0.006431578947368421
gle1-2	med11-ts	0.0995	0.04616444444444444
gle1-2	dbp5-1	0.2579	0
gle1-2	mex67-ts5	0.2603	0
gle1-2	asm4	0.2051	0
ctf3	bub3	0.1885	0
ctf3	ctf19	0.4373	0
ctf3	cin2	0.106	0.006546428571428571
gle1-2	gle2	0.1718	0
gle1-2	thp2	0.1139	0.014471052631578945
gle1-2	mog1	0.1306	0.006431578947368421
gle1-2	nup133	0.1125	0.014471052631578945
gle1-2	pom34	0.2192	0
gle1-2	nup2	0.0967	0.04410225563909775
gle1-2	pom152	0.1551	0
gle1-2	sap30	0.1014	0.03782380952380952
cdc73	sub1	0.1862	0
cdc73	pom152	0.1077	0.0029485254691689004
cdc73	sap30	0.1599	0
cdc73	pho23	0.2131	0
cdc73	elp4	0.124	0.0011142857142857144
gle1-4	yrb1-51	0.1622	0
gle1-4	ntf2-h104y	0.1391	0
gle1-4	ntf2-5001	0.1747	0
gle1-4	pab1-5002	0.1007	0.01764385026737968
gle1-4	act1-124	0.1571	0
gle1-4	nup145-r4	0.2166	0
gle1-4	ceg1-ts	0.0889	0.04803724137931035
gle1-4	cse1-5002	0.1525	0
gle1-4	nup57-e17	0.1316	0
gle1-4	dsn1-7	0.0883	0.04803724137931035
gle1-4	nup82-5005	0.0897	0.04410225563909775
gle1-4	nup82-5004	0.3551	0
gle1-4	ssl1-t242i	0.0993	0.022793782383419687
gle1-4	smc4-1	0.1186	0.0027984732824427485
gle1-4	kap95-e126k	0.1198	0.0027984732824427485
gle1-4	med11-ts	0.0917	0.045825
gle1-4	rna1-1	0.0928	0.04304772727272727
gle1-4	rna1-s116f	0.0927	0.04041259842519685
gle1-4	med7-141	0.1455	0
gle1-4	med7-163	0.1121	0.007188235294117646
gle1-4	dbp5-1	0.3204	0
gle1-4	mex67-ts5	0.2302	0
gle1-4	cet1-2	0.0964	0.03109553571428571
gle1-4	tfb4-5001	0.1117	0.009165000000000001
gle1-4	sgv1-80	0.1191	0.005056551724137931
gle1-4	sgv1-35	0.1579	0
gle1-4	rxt2	0.1227	0.0027984732824427485
gle1-4	asm4	0.165	0
gle1-4	nup84	0.2036	0
gle1-4	nup42	0.0915	0.03605901639344262
ypt7	cin4	0.2022	0
ypt7	bni1	0.1813	0
ypt7	cin2	0.1714	0
ypt7	crm1_damp	0.096	0.019202857142857143
gle1-4	gle2	0.1413	0
gle1-4	hos2	0.1171	0.005056551724137931
gle1-4	mpc2	0.0881	0.04615467625899281
gle1-4	thp2	0.1677	0
gle1-4	sds3	0.1681	0
gle1-4	mog1	0.1387	0
gle1-4	nup133	0.1605	0
gle1-4	dnm1	0.1153	0.005056551724137931
gle1-4	pom34	0.2019	0
gle1-4	nup188	0.1712	0
gle1-4	pom152	0.1469	0
gle1-4	nup53	0.1158	0.007188235294117646
gle1-4	sap30	0.1229	0.0027984732824427485
gle1-4	pho23	0.1187	0.005056551724137931
gle1-4	caf40	0.0983	0.026311004784688997
gle1-4	crm1_damp	0.1224	0.0027984732824427485
nup188	sub1	0.1315	0
nup188	pom152	0.203	0
nup188	cin4	0.1803	0
nup188	nup53	0.3686	0
nup188	crm1_damp	0.1731	0
sub1	pom152	0.125	0
sub1	nup53	0.1943	0
sub1	pho23	0.099	0.011048219178082193
yrb1-51	scc2-4	0.1258	0
yrb1-51	rba50-5001	0.1659	0
yrb1-51	ntf2-h104y	0.2426	0
yrb1-51	ntf2-5001	0.2318	0
yrb1-51	pab1-5001	0.1612	0
yrb1-51	pab1-5002	0.1123	0.0036417218543046354
yrb1-51	nup145-r4	0.2364	0
yrb1-51	spc105-15	0.2004	0
yrb1-51	srm1-g282s	0.1904	0
yrb1-51	srm1-ts	0.202	0
yrb1-51	ceg1-ts	0.2205	0
yrb1-51	ceg1-34	0.1169	0.0036417218543046354
yrb1-51	cse1-5002	0.3333	0
yrb1-51	nup57-5001	0.1637	0
yrb1-51	nup57-e17	0.2601	0
yrb1-51	irr1-1	0.1076	0.006546428571428571
yrb1-51	cct2-5001	0.0819	0.04539512195121951
yrb1-51	dsn1-7	0.1519	0
yrb1-51	nup82-5004	0.2904	0
yrb1-51	smc3-1	0.1083	0.007395389048991355
yrb1-51	smc4-1	0.1293	0
yrb1-51	kap95-e126k	0.3605	0
yrb1-51	med11-ts	0.1432	0
yrb1-51	rna1-s116f	0.2257	0
yrb1-51	srp1-5001	0.2821	0
yrb1-51	dbp5-1	0.1747	0
yrb1-51	mex67-ts5	0.1429	0
yrb1-51	cet1-2	0.1631	0
yrb1-51	nsl1-6	0.0854	0.038664843750000004
yrb1-51	sgv1-23	0.1569	0
yrb1-51	sgv1-80	0.1822	0
yrb1-51	sgv1-35	0.1972	0
yrb1-51	nup60	0.19	0
yrb1-51	rxt3	0.0831	0.03622529644268775
yrb1-51	asm4	0.3166	0
yrb1-51	nup42	0.1371	0
yrb1-51	ume6	0.0967	0.012314728682170543
yrb1-51	chl4	0.1328	0
yrb1-51	mcm21	0.0969	0.015580499999999997
yrb1-51	nup157	0.315	0
yrb1-51	gle2	0.188	0
yrb1-51	hos2	0.1637	0
pom152	nup53	0.3577	0
pom152	crm1_damp	0.1915	0
cin4	bni1	0.1711	0
cin4	ctf19	0.1432	0
cin4	cin2	0.2772	0
nup53	sap30	0.0971	0.012966559485530549
nup53	pho23	0.1044	0.008910416666666665
nup53	crm1_damp	0.2168	0
yrb1-51	srb2	0.1567	0
yrb1-51	thp2	0.2925	0
yrb1-51	mog1	0.2738	0
yrb1-51	nup133	0.2679	0
yrb1-51	pom34	0.3465	0
yrb1-51	nup2	0.3682	0
yrb1-51	ctf3	0.1087	0.004625867507886435
yrb1-51	cdc73	0.083	0.039075581395348835
yrb1-51	nup188	0.3377	0
yrb1-51	sub1	0.1682	0
yrb1-51	pom152	0.2467	0
yrb1-51	nup53	0.3047	0
yrb1-51	crm1_damp	0.1492	0
sap30	pho23	0.586	0
sap30	elp4	0.1441	0
sap30	cin2	0.0855	0.03570779220779221
pho23	elp4	0.1921	0
pho23	yrb2_damp	0.0965	0.0092279176201373
bni1	caf40	0.087	0.0424719512195122
bni1	elp4	0.1777	0
bni1	cin2	0.0962	0.0188
bni1	crm1_damp	0.1903	0
caf40	elp4	0.2074	0
caf40	cin2	0.105	0.008079338842975207
bub3	ctf19	0.2247	0
bub3	cin2	0.144	0
ctf19	cin2	0.2775	0
elp4	cin2	0.0779	0.04312941176470589
elp4	yrb2_damp	0.1168	0.0017625000000000002
cin2	yrb2_damp	0.168	0
crm1_damp	yrb2_damp	0.1671	0
D79A	med8-51	0.1459	0
D79A	mcd1-73	0.1351	0
D79A	mps1-3796	0.19	0
D79A	mps1-417	0.2049	0
D79A	yrb1-51	0.1672	0
D79A	scc2-4	0.1951	0
D79A	rba50-5001	0.1318	0
D79A	ntf2-h104y	0.2459	0
D79A	ntf2-5001	0.1621	0
D79A	scc4-4	0.1724	0
D79A	pab1-5001	0.1737	0
D79A	pab1-5002	0.099	0.012497727272727271
D79A	smc1-2	0.1779	0
D79A	smc1-259	0.2019	0
D79A	tub2-430	0.1463	0
D79A	nup145-r4	0.1449	0
D79A	spc105-15	0.2577	0
D79A	spc105-4	0.2018	0
D79A	srm1-g282s	0.1534	0
D79A	srm1-ts	0.251	0
D79A	cse1-5002	0.2047	0
D79A	nup57-e17	0.2677	0
D79A	med6-5001	0.1055	0.00687375
D79A	dsn1-7	0.2724	0
D79A	dsn1-8	0.2678	0
D79A	nup82-5004	0.1562	0
D79A	smc3-1	0.2035	0
D79A	smc3-42	0.1733	0
D79A	nnf1-77	0.1423	0
D79A	ssl1-t242i	0.1116	0.004730322580645162
D79A	kap95-e126k	0.2754	0
D79A	med11-ts	0.1385	0
D79A	rna1-s116f	0.1242	0
D79A	srp1-5001	0.171	0
D79A	mex67-ts5	0.1313	0
D79A	ipl1-2	0.1301	0
D79A	cet1-2	0.1546	0
D79A	nsl1-6	0.1563	0
D79A	sgv1-80	0.0892	0.040175342465753425
D79A	sgv1-35	0.0998	0.01593913043478261
D79A	nup60	0.1191	0
D79A	sus1	0.1266	0
D79A	asm4	0.1429	0
D79A	nup84	0.1343	0
D79A	ume6	0.1047	0.008941463414634147
D79A	chl4	0.1304	0
D79A	sum1	0.1458	0
D79A	mcm21	0.1111	0.004730322580645162
D79A	gle2	0.1138	0.0025458333333333335
D79A	mad1	0.1779	0
D79A	soh1	0.0858	0.0474051724137931
scc2-4	scc4-4	0.4112	0
scc2-4	smc1-2	0.5321	0
scc2-4	smc1-259	0.7941	0
scc2-4	tub2-430	0.1048	0.008146666666666667
scc2-4	nup145-r4	0.1359	0
scc2-4	spc105-15	0.4743	0
scc2-4	spc105-4	0.3885	0
scc2-4	srm1-g282s	0.1433	0
scc2-4	srm1-ts	0.2202	0
scc2-4	cdc20-1	0.1512	0
scc2-4	ceg1-34	0.1121	0.005139252336448598
scc2-4	cse1-5002	0.2177	0
scc2-4	nup57-e17	0.187	0
scc2-4	dsn1-7	0.4012	0
scc2-4	dsn1-8	0.3563	0
scc2-4	smc3-1	0.6198	0
scc2-4	smc3-42	0.7467	0
scc2-4	nnf1-77	0.1494	0
scc2-4	kap95-e126k	0.1993	0
scc2-4	dbp5-1	0.0957	0.024714606741573032
scc2-4	mex67-ts5	0.1805	0
scc2-4	ipl1-2	0.3306	0
scc2-4	nsl1-6	0.1549	0
scc2-4	nup60	0.1895	0
scc2-4	sus1	0.1045	0.0106925
scc2-4	ume6	0.0848	0.0422522033898305
scc2-4	chl4	0.2416	0
scc2-4	mcm21	0.2852	0
scc2-4	nup157	0.1032	0.009481034482758619
scc2-4	gle2	0.1868	0
scc2-4	mad1	0.3369	0
scc2-4	thp2	0.0872	0.0422522033898305
scc2-4	mad2	0.3708	0
scc2-4	mog1	0.1316	0
scc2-4	dcs1	0.1143	0.00362970297029703
scc2-4	nup2	0.1249	0
scc2-4	ctf3	0.2242	0
scc2-4	bub3	0.3737	0
scc2-4	ctf19	0.2636	0
scc2-4	cin2	0.1233	0.0018994818652849743
frq1-1	rho3-1	0.1918	0
frq1-1	sum1	0.1511	0
frq1-1	arc1	0.0862	0.04260726392251816
frq1-1	lst7	0.0918	0.030465373961218838
frq1-1	uba4	0.1965	0
frq1-1	iki1	0.1617	0
frq1-1	cap2	0.1144	0.004887999999999999
frq1-1	zrt3	0.1265	0.001833
frq1-1	caf40	0.0967	0.018767918088737203
rba50-5001	ntf2-h104y	0.0839	0.024308602150537637
rba50-5001	ntf2-5001	0.1494	0
rba50-5001	scc4-4	0.0798	0.03882990654205607
rba50-5001	spc105-15	0.0975	0.010685650224215247
rba50-5001	spc105-4	0.1044	0.005773228346456693
rba50-5001	ceg1-ts	0.1446	0
rba50-5001	cse1-5002	0.111	0.0032252199413489733
rba50-5001	nup57-5001	0.0794	0.04589329359165424
rba50-5001	med6-ts	0.3107	0
rba50-5001	med6-5001	0.2355	0
rba50-5001	dsn1-7	0.1011	0.007893301435406699
rba50-5001	dsn1-8	0.1077	0.004994550408719346
rba50-5001	nup82-5004	0.1445	0
rba50-5001	nnf1-77	0.1099	0.004130704225352113
rba50-5001	ssl1-t242i	0.2017	0
rba50-5001	kap95-e126k	0.0887	0.01922247191011236
rba50-5001	med11-ts	0.2393	0
rba50-5001	rna1-1	0.1472	0
rba50-5001	rna1-s116f	0.2318	0
rba50-5001	srp1-5001	0.1449	0
rba50-5001	med7-141	0.2436	0
rba50-5001	med7-163	0.1992	0
rba50-5001	cet1-2	0.2711	0
rba50-5001	cet1-15	0.203	0
rba50-5001	tfb4-5001	0.207	0
rba50-5001	sgv1-23	0.083	0.037182884310618065
rba50-5001	sgv1-80	0.269	0
rba50-5001	sgv1-35	0.2624	0
rba50-5001	nup60	0.1237	0
rba50-5001	rxt2	0.2439	0
rba50-5001	nup84	0.0932	0.015845186640471513
rba50-5001	ume6	0.1025	0.005773228346456693
rba50-5001	deg1	0.1293	0
rba50-5001	soh1	0.3449	0
rba50-5001	hos2	0.214	0
rba50-5001	srb2	0.3354	0
rba50-5001	mpc2	0.0826	0.030398009950248755
rba50-5001	sds3	0.2651	0
rba50-5001	mad2	0.1219	0.0012469387755102042
rba50-5001	mog1	0.0941	0.015335856573705177
rba50-5001	zrt3	0.0936	0.012849896907216494
rba50-5001	nup133	0.1187	0.0012469387755102042
rba50-5001	ctf3	0.0848	0.025171478873239436
rba50-5001	cdc73	0.1855	0
rba50-5001	sub1	0.1439	0
rba50-5001	nup53	0.0913	0.0204804469273743
rba50-5001	sap30	0.31	0
rba50-5001	pho23	0.2683	0
rba50-5001	ctf19	0.1041	0.007188235294117646
rba50-5001	cin2	0.179	0
rba50-5001	yrb2_damp	0.0943	0.01175
D79A	srb2	0.1215	0.0025458333333333335
D79A	thp2	0.1434	0
D79A	mad2	0.1773	0
D79A	mog1	0.1418	0
D79A	nup133	0.1708	0
D79A	dnm1	0.0971	0.01593913043478261
D79A	pom34	0.1139	0.0025458333333333335
D79A	dcs1	0.1127	0.004730322580645162
D79A	nup2	0.1435	0
D79A	ctf3	0.0924	0.023828999999999996
D79A	nup188	0.2348	0
D79A	sub1	0.1631	0
D79A	nup53	0.1805	0
D79A	bub3	0.1255	0
D79A	ctf19	0.1245	0
D79A	cin2	0.2132	0
ntf2-h104y	ntf2-5001	0.567	0
ntf2-h104y	nup145-r4	0.2316	0
ntf2-h104y	spc105-15	0.2153	0
ntf2-h104y	spc105-4	0.1443	0
ntf2-h104y	srm1-g282s	0.1306	0
ntf2-h104y	srm1-ts	0.228	0
ntf2-h104y	ceg1-ts	0.1028	0.01341219512195122
ntf2-h104y	ceg1-34	0.1052	0.011675159235668791
ntf2-h104y	nup57-5001	0.183	0
ntf2-h104y	nup57-e17	0.2107	0
ntf2-h104y	med6-ts	0.0919	0.0299625
ntf2-h104y	med6-5001	0.0927	0.02861268292682927
ntf2-h104y	irr1-1	0.1333	0
ntf2-h104y	dsn1-7	0.1364	0
ntf2-h104y	dsn1-8	0.1597	0
ntf2-h104y	nup82-5004	0.2223	0
ntf2-h104y	smc3-1	0.1151	0.005431111111111111
ntf2-h104y	nnf1-77	0.1229	0.0030049180327868857
ntf2-h104y	kap95-e126k	0.2033	0
ntf2-h104y	med11-ts	0.1644	0
ntf2-h104y	rna1-1	0.095	0.0299625
ntf2-h104y	rna1-s116f	0.1277	0
ntf2-h104y	srp1-5001	0.2087	0
ntf2-h104y	dbp5-1	0.1488	0
ntf2-h104y	mex67-ts5	0.2133	0
ntf2-h104y	cet1-2	0.1265	0
ntf2-h104y	nsl1-6	0.0998	0.018228729281767955
ntf2-h104y	nup60	0.1104	0.005431111111111111
ntf2-h104y	sus1	0.1134	0.005431111111111111
ntf2-h104y	rxt3	0.1405	0
ntf2-h104y	asm4	0.2551	0
ntf2-h104y	nup42	0.2247	0
ntf2-h104y	nup157	0.1782	0
ntf2-h104y	gle2	0.253	0
ntf2-h104y	mad1	0.1647	0
ntf2-h104y	arc1	0.1376	0
ntf2-h104y	soh1	0.1095	0.0078
ntf2-h104y	srb2	0.114	0.005431111111111111
ntf2-h104y	thp2	0.0926	0.02861268292682927
ntf2-h104y	mad2	0.1204	0.0030049180327868857
ntf2-h104y	mog1	0.4562	0
ntf2-h104y	zrt3	0.0953	0.0229125
ntf2-h104y	nup133	0.2081	0
ntf2-h104y	pom34	0.2478	0
ntf2-h104y	nup2	0.2858	0
ntf2-h104y	nup188	0.3227	0
ntf2-h104y	pom152	0.2274	0
ntf2-h104y	nup53	0.2382	0
ntf2-h104y	crm1_damp	0.25	0
ntf2-5001	nup145-r4	0.2009	0
ntf2-5001	spc105-15	0.1058	0.008887272727272728
ntf2-5001	spc105-4	0.1088	0.007095483870967741
ntf2-5001	srm1-g282s	0.1242	0
ntf2-5001	srm1-ts	0.2335	0
ntf2-5001	ceg1-ts	0.0975	0.018583410138248848
ntf2-5001	ceg1-34	0.1035	0.01201967213114754
ntf2-5001	cse1-5002	0.1457	0
ntf2-5001	nup57-5001	0.2092	0
ntf2-5001	nup57-e17	0.1655	0
ntf2-5001	dsn1-7	0.1139	0.004954054054054054
ntf2-5001	dsn1-8	0.1347	0
ntf2-5001	nup82-5004	0.2813	0
ntf2-5001	nnf1-77	0.1117	0.004954054054054054
ntf2-5001	ssl1-t242i	0.125	0
ntf2-5001	kap95-e126k	0.2187	0
ntf2-5001	med11-ts	0.1492	0
ntf2-5001	rna1-1	0.1207	0.0028640625000000003
ntf2-5001	rna1-s116f	0.1127	0.004954054054054054
ntf2-5001	med7-141	0.1128	0.004954054054054054
ntf2-5001	dbp5-1	0.1191	0.0028640625000000003
ntf2-5001	mex67-ts5	0.2374	0
ntf2-5001	cet1-15	0.0985	0.017211267605633806
ntf2-5001	sgv1-80	0.121	0.0028640625000000003
ntf2-5001	sgv1-35	0.0954	0.0235
ntf2-5001	nup60	0.1329	0
ntf2-5001	ypt10	0.0943	0.024645378151260507
ntf2-5001	rxt3	0.1774	0
ntf2-5001	asm4	0.2968	0
ntf2-5001	nup84	0.0931	0.029095238095238094
ntf2-5001	nup42	0.2222	0
ntf2-5001	nup157	0.1733	0
ntf2-5001	gle2	0.2571	0
ntf2-5001	mad1	0.1129	0.004954054054054054
ntf2-5001	arc1	0.0849	0.04598033898305085
ntf2-5001	soh1	0.1151	0.0028640625000000003
ntf2-5001	srb2	0.1661	0
ntf2-5001	uba4	0.0903	0.029095238095238094
ntf2-5001	thp2	0.1325	0
ntf2-5001	mog1	0.4076	0
ntf2-5001	nup100	0.0897	0.03255521235521235
ntf2-5001	nup133	0.1858	0
ntf2-5001	pom34	0.1983	0
ntf2-5001	nup2	0.2955	0
ntf2-5001	nup188	0.2705	0
ntf2-5001	sub1	0.0973	0.018583410138248848
ntf2-5001	pom152	0.2607	0
ntf2-5001	nup53	0.2234	0
ntf2-5001	crm1_damp	0.2609	0
pab1-5001	scc4-4	0.1092	0.006110000000000001
smc1-2	scc4-4	0.3476	0
smc1-259	scc4-4	0.3859	0
tub2-430	scc4-4	0.0876	0.03827142857142857
nup145-r4	scc4-4	0.1051	0.013250602409638554
spc105-15	scc4-4	0.2619	0
spc105-4	scc4-4	0.2604	0
srm1-g282s	scc4-4	0.1629	0
cse1-5002	scc4-4	0.123	0.0018515151515151517
irr1-1	scc4-4	0.117	0.0023300847457627116
cct2-5001	scc4-4	0.088	0.040628350515463915
dsn1-7	scc4-4	0.2634	0
dsn1-8	scc4-4	0.2381	0
nup82-5004	scc4-4	0.0913	0.03800121951219512
smc3-1	scc4-4	0.3539	0
smc3-42	scc4-4	0.3438	0
nnf1-77	scc4-4	0.0976	0.02125217391304348
kap95-e126k	scc4-4	0.1717	0
rna1-1	scc4-4	0.2411	0
rna1-s116f	scc4-4	0.1122	0.00389171974522293
srp1-5001	scc4-4	0.0855	0.04512
ipl1-2	scc4-4	0.1495	0
cet1-2	scc4-4	0.0932	0.034334138972809666
nsl1-6	scc4-4	0.0869	0.041605567451820126
tfb4-5001	scc4-4	0.1641	0
nup60	scc4-4	0.108	0.00492741935483871
rxt2	scc4-4	0.0936	0.02735820895522388
ume6	scc4-4	0.1076	0.008676923076923079
chl4	scc4-4	0.1085	0.005990196078431373
sum1	scc4-4	0.1394	0
mcm21	scc4-4	0.2105	0
mad1	scc4-4	0.1885	0
sds3	scc4-4	0.0922	0.032004761904761904
mad2	scc4-4	0.2294	0
ctf3	scc4-4	0.1049	0.011456250000000001
pho23	scc4-4	0.0819	0.04238468468468469
caf40	scc4-4	0.1077	0.005674922600619195
bub3	scc4-4	0.1956	0
ctf19	scc4-4	0.158	0
cin2	scc4-4	0.1528	0
pab1-5002	pab1-5001	0.5252	0
smc1-2	pab1-5001	0.0879	0.033944444444444444
smc1-259	pab1-5001	0.1181	0.0022353658536585367
tub2-430	pab1-5001	0.0834	0.037678333333333335
nup145-r4	pab1-5001	0.112	0.003684422110552764
ceg1-ts	pab1-5001	0.0981	0.011048219178082193
ceg1-34	pab1-5001	0.1767	0
cse1-5002	pab1-5001	0.1254	0
nup57-e17	pab1-5001	0.1803	0
dsn1-7	pab1-5001	0.1028	0.009126970954356845
nup82-5005	pab1-5001	0.1114	0.008057142857142856
smc3-1	pab1-5001	0.116	0.0032586666666666667
smc3-42	pab1-5001	0.0934	0.0260876404494382
nnf1-77	pab1-5001	0.0937	0.018715315315315315
kap95-e126k	pab1-5001	0.1391	0
med11-ts	pab1-5001	0.2175	0
rna1-1	pab1-5001	0.1291	0
rna1-s116f	pab1-5001	0.158	0
med7-163	pab1-5001	0.0898	0.022306349206349205
mex67-ts5	pab1-5001	0.1057	0.01001639344262295
ipl1-2	pab1-5001	0.1737	0
tfb4-5001	pab1-5001	0.1153	0.004073333333333333
sgv1-23	pab1-5001	0.1357	0
sgv1-80	pab1-5001	0.1155	0.0021952095808383237
sgv1-35	pab1-5001	0.1457	0
nup60	pab1-5001	0.0967	0.008876513317191284
rxt2	pab1-5001	0.1138	0.00289802371541502
nup84	pab1-5001	0.1074	0.005746081504702194
mcm21	pab1-5001	0.0853	0.03705
nup157	pab1-5001	0.0977	0.011664545454545455
mad1	pab1-5001	0.111	0.004028571428571428
soh1	pab1-5001	0.1116	0.002106896551724138
thp2	pab1-5001	0.112	0.0028752941176470592
sds3	pab1-5001	0.0817	0.04560985915492958
mad2	pab1-5001	0.097	0.018837154150197627
mog1	pab1-5001	0.1013	0.01177831325301205
nup188	pab1-5001	0.1301	0
sub1	pab1-5001	0.0965	0.0127088
nup53	pab1-5001	0.1374	0
sap30	pab1-5001	0.13	0
nup145-r4	pab1-5002	0.1009	0.01060413223140496
ceg1-34	pab1-5002	0.1714	0
cse1-5002	pab1-5002	0.1634	0
med6-ts	pab1-5002	0.1361	0
arc15-10	pab1-5002	0.153	0
cct2-5001	pab1-5002	0.1424	0
nup82-5005	pab1-5002	0.1125	0.008057142857142856
nup82-5004	pab1-5002	0.1214	0.0024440000000000004
kap95-e126k	pab1-5002	0.0947	0.012938823529411765
med11-ts	pab1-5002	0.1196	0.002059550561797753
rna1-s116f	pab1-5002	0.1562	0
med7-163	pab1-5002	0.1628	0
mex67-ts5	pab1-5002	0.1147	0.004582500000000001
ipl1-2	pab1-5002	0.1714	0
tfb4-5001	pab1-5002	0.1231	0.0021313953488372095
sgv1-23	pab1-5002	0.1813	0
sgv1-80	pab1-5002	0.1153	0.0021952095808383237
sgv1-35	pab1-5002	0.1724	0
rxt2	pab1-5002	0.1343	0
rxt3	pab1-5002	0.1059	0.006364583333333333
nup84	pab1-5002	0.1243	0.00156
chl4	pab1-5002	0.0961	0.016145595854922278
